sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,activityName,activityGmv,subsidy,orderId
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(楚雄开发区店),大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒470ml瓶装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,53.0,10.0,4059380338000323208
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(遵义南加州店),重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒500ml罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,51.0,10.0,4059390338110243522
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,酒小二,酒类专营店,酒小二,酒小二酒类专营店(成都高升桥路站),乐堡,乐堡小麦精酿1L,,6月嘉士伯超级品牌券25-10新供给,34.0,6.0,4059460338049311483
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,酒小二,酒类专营店,酒小二,酒小二(庐江方圆荟店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满39-10,63.0,10.0,4059470338007560778
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福安天马店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满39-10,43.0,10.0,4059470338209744551
bill,taobao,淘宝闪购,2026-06-08,华中-湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(桂东大道店),乌苏,乌苏新疆酒花精酿啤酒1L*6罐,,6月嘉士伯超级品牌券25-10新供给,31.8,6.0,4059536171928560280
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(丰华路店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,65.9,10.0,4059546171930451479
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(勐海店),风花雪月,风花雪月500ml罐装12箱装,风花雪月500ml罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,68.0,8.0,4059556171998552711
bill,taobao,淘宝闪购,2026-06-08,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(宁波溪口镇店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,6月嘉士伯超级品牌券79-30新供给,99.8,15.0,4059596171926003369
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(镇远盘龙店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,68.0,8.0,4059646171905589881
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24H超市(常州新北区孟河镇店),乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒620ml瓶装,【闪购仓】6月深夜小酒馆49-15,49.5,8.0,4059676171924788966
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(剑河仰阿莎店),乐堡,乐堡白啤500ml大罐装12箱装,乐堡白啤500ml大罐装12箱装,嘉士伯_满减券_6月华中加持品牌券满79-20,80.0,20.0,4059706171919232652
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(松桃景山大道店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,79.0,8.0,4059736171988996862
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二酒类专营店(防城港桂海世贸广场店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,【品牌联盟券】6月深夜小酒馆38-8,51.0,8.0,4059816171844308528
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(东川店),大理啤酒,大理V8啤酒575ml瓶装12箱装,大理V8啤酒575ml瓶装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,56.0,10.0,4059926171972021995
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(东川店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,53.0,8.0,4059926172013961912
bill,taobao,淘宝闪购,2026-06-08,YN,惠宜选,仓店,惠宜选,拾惠客24H超市(澜沧县东朗路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,69.0,8.0,4059966171698948859
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,惠宜选,仓店,惠宜选,共橙24H超市(滁州凤阳店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,64.8,10.0,4060250338084336202
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,惠宜选,仓店,惠宜选,共橙24H超市(滁州凤阳店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,64.8,8.0,4060250338268940966
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(正阳县建设路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,68.9,10.0,4060260338032538250
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(嘉和广场店),乌苏,乌苏新疆酒花精酿啤酒1L*1罐,,6月嘉士伯超级品牌券25-10超便,38.4,6.0,4060280338381250134
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(水城红桥店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,74.0,8.0,4060320338326047327
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(保山北城店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,60.0,8.0,4060340337983685297
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(榕江滨江店),乐堡,乐堡白啤500ml大罐装12箱装,乐堡白啤500ml大罐装12箱装,嘉士伯_满减券_6月华中加持品牌券满59-10,74.0,10.0,4060380337970363032
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(榕江滨江店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,72.0,8.0,4060380338289236496
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二·啤酒红酒洋酒(昆明吾悦广场路站),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,59.0,8.0,4060410338124078715
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(重庆回兴店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,58.0,10.0,4060430338343943885
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福安天马店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,84.0,20.0,4060480338390621711
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(峨眉东新路店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券79-30新供给,82.5,15.0,4060546171883830981
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(临沧南天路店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,55.0,8.0,4060596172005773828
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,惠宜选,仓店,惠宜选,厉臣省钱超市(龙里县西环路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,69.0,8.0,4060686171602608790
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二(玉林万良店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,63.0,8.0,4060696171594178147
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二酒类专营店(大理古城路站),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,53.0,10.0,4060746171935047398
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,厉臣便利店(焦作温县店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,68.9,10.0,4060766171917053563
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(奥林路店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,69.9,10.0,4060856171877601887
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二(深圳西乡店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,51.0,10.0,4060866171684608583
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福安天马店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,98.0,20.0,4060966171862244034
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(射洪恒业旺街店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,6月嘉士伯超级品牌券79-30新供给,114.0,15.0,4061020338026538721
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福州万象店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,104.0,20.0,4061070338215806607
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(漳州万达店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,嘉士伯_满减券_6月CIB加持品牌券满39-10,47.0,10.0,4061240338213832320
bill,taobao,淘宝闪购,2026-06-08,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(常德三闾店),乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml/瓶,6.1-6.30品牌联盟29-6全渠道,-40.0,-6.0,4061260337887309427
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(承德隆化店),乌苏,乌苏啤酒天山原酿500ml罐,,6月嘉士伯超级品牌券25-10新供给,15.8,3.09,4061400338124016234
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(承德隆化店),乌苏,乌苏新疆酒花精酿啤酒1L*6罐,,6月嘉士伯超级品牌券25-10新供给,14.9,2.91,4061400338124016234
bill,taobao,淘宝闪购,2026-06-08,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(永州桐木井店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,47.0,8.0,4061440338406309567
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(贵阳印象花溪店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,81.0,8.0,4061470338141542073
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24H超市(周口鹿邑店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,68.9,8.0,4061506171696610822
bill,taobao,淘宝闪购,2026-06-08,YN,惠宜选,仓店,惠宜选,拾惠客24H超市(澄江市环城北路店),乐堡,乐堡啤酒500ml大罐装,乐堡 啤酒500ml大罐装,【品牌联盟券】6月深夜小酒馆38-8,39.0,8.0,4061586171715106333
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(惠民南环东路店),乌苏,乌苏啤酒天山原酿500ml罐,,6月嘉士伯超级品牌券25-10新供给,13.0,3.01,4061636171909836379
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(惠民南环东路店),乌苏,乌苏大红袍精酿550ml罐装,,6月嘉士伯超级品牌券25-10新供给,12.9,2.99,4061636171909836379
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(贵阳市金塘北街店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,69.0,8.0,4061676171940874784
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(昆明吴家营店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,6.1-6.30品牌联盟29-6全渠道,59.0,6.0,4061736171686279773
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(昆明映象店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,59.0,8.0,4061806172002619057
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(昆明映象店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,59.0,8.0,4061806172002726416
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(成都市长治路店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,【品牌联盟券】6月深夜小酒馆38-8,42.5,8.0,4061946171973138081
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(龙陵龙山湖店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,53.0,8.0,4061996171910378035
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24H超市(溧阳奥体店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,64.8,10.0,4062040338224815839
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(垫江少年宫店),重庆啤酒,重庆山城冰爽啤酒500ml罐装6罐装12箱装,重庆山城冰爽啤酒500ml罐装6罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,55.0,10.0,4062100338171689637
bill,taobao,淘宝闪购,2026-06-08,CIB东南,惠宜选,仓店,惠宜选,拾惠客24h超市(宁波镇海店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,65.8,8.0,4062220338080843424
bill,taobao,淘宝闪购,2026-06-08,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(杭州东望路店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,6月嘉士伯超级品牌券39-10新供给,43.9,7.0,4062240338292386548
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,厉臣便利店(武城向阳路店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,6月嘉士伯超级品牌券99-35新供给,99.0,20.0,4062250337981128219
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(都匀新都汇店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,6.1-6.30品牌联盟29-6全渠道,76.0,6.0,4062260337892075076
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(都匀新都汇店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,6.1-6.30品牌联盟29-6全渠道,-76.0,-6.0,4062260337892075076
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(东川店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,53.0,10.0,4062440337832212164
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二(桂平国贸店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,【品牌联盟券】6月深夜小酒馆69-15,97.0,15.0,4062656171917160102
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(龙岩罗桥店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,109.0,20.0,4062666172019698272
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二·啤酒红酒洋酒(百色爱新街店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,【品牌联盟券】6月深夜小酒馆69-15,103.0,15.0,4062736171949161143
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24H超市(渭塘店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,64.8,10.0,4062776172011930281
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(遵义美的云熙府店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,100.0,10.0,4062826171689518738
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,惠宜选,仓店,惠宜选,拾惠客24H超市(泸州长乐街店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,68.0,8.0,4062836171698630232
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,酒小二,酒类专营店,酒小二,酒小二(德阳春天印象店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,72.0,8.0,4062836171942104624
bill,taobao,淘宝闪购,2026-06-08,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(万年建德大街店),乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3罐/箱,6.1-6.30品牌联盟29-6全渠道,23.3,4.38,4062856171901947482
bill,taobao,淘宝闪购,2026-06-08,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(万年建德大街店),乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒620ml瓶装,6.1-6.30品牌联盟29-6全渠道,8.6,1.62,4062856171901947482
bill,taobao,淘宝闪购,2026-06-08,CIB东南,永辉,连锁超市,永辉超市,永辉超市(福清凤凰店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券59-20超便,75.9,12.0,4062876171694146246
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(咸阳三原县店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,63.9,8.0,4062986171944987312
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(惠水县振兴路店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,69.0,8.0,4063010338100330017
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,酒小二,酒类专营店,酒小二,酒小二(宜宾临港店),乌苏,红乌苏500ml大罐装,乌苏 红罐装啤酒 500ml/罐,6.1-6.30品牌联盟29-6全渠道,36.0,6.0,4063020338134779444
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(咸阳人民路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,63.9,8.0,4063050338370424329
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(陶乐街店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月CBC-重庆加持品牌券满49-10,65.9,10.0,4063250338079363602
